User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Year,Date
2023,Standard,11,2022,10-07-23,United Kingdom,37,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2024,Premium,13,2022,11-07-23,Australia,46,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2025,Basic,13,2022,08-07-23,Germany,46,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2026,Basic,15,2022,09-07-23,France,39,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2027,Premium,13,2022,10-07-23,Brazil,42,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2028,Standard,11,2022,10-07-23,Mexico,41,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2029,Standard,10,2022,07-07-23,Spain,28,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2030,Basic,14,2022,09-07-23,Italy,43,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2031,Premium,14,2022,10-07-23,Spain,45,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2032,Standard,10,2022,09-07-23,Spain,45,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2033,Basic,13,2022,07-07-23,United States,48,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2034,Standard,12,2022,09-07-23,Canada,30,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2035,Premium,11,2022,10-07-23,United States,51,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2036,Basic,12,2022,09-07-23,United States,48,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2037,Premium,13,2022,07-07-23,Canada,41,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2038,Standard,11,2022,10-07-23,United Kingdom,37,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2039,Basic,11,2022,09-07-23,Australia,43,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2040,Standard,15,2022,08-07-23,Germany,51,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2041,Premium,10,2022,07-07-23,France,34,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2042,Basic,10,2022,10-07-23,Brazil,35,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2043,Standard,12,2022,09-07-23,Mexico,45,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2044,Premium,12,2022,10-07-23,Spain,31,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2045,Basic,15,2022,08-07-23,Italy,50,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2046,Premium,12,2022,09-07-23,Spain,41,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2047,Basic,11,2022,09-07-23,Spain,42,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2048,Standard,11,2022,09-07-23,United States,41,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2049,Standard,14,2022,08-07-23,Canada,34,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2050,Basic,13,2022,09-07-23,United States,35,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2051,Premium,10,2022,09-07-23,United States,48,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2052,Basic,11,2022,09-07-23,Canada,39,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2053,Standard,14,2022,09-07-23,United Kingdom,37,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2054,Premium,10,2022,09-07-23,Australia,31,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2055,Basic,14,2022,09-07-23,Germany,29,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2056,Premium,10,2022,09-07-23,France,36,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2057,Basic,10,2022,08-07-23,Brazil,32,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2058,Standard,10,2022,11-07-23,Mexico,31,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2059,Standard,14,2022,09-07-23,Spain,31,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2060,Basic,12,2022,10-07-23,Italy,29,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2061,Premium,10,2022,09-07-23,Spain,48,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2062,Basic,14,2022,10-07-23,Spain,46,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2063,Standard,15,2022,09-07-23,United States,35,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2064,Premium,11,2022,11-07-23,Canada,37,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2065,Basic,12,2022,09-07-23,United States,45,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2066,Premium,15,2022,10-07-23,United States,48,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2067,Basic,10,2022,09-07-23,Canada,44,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2068,Standard,14,2022,11-07-23,United Kingdom,47,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2069,Standard,12,2022,08-07-23,Australia,35,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2070,Basic,10,2022,09-07-23,Germany,35,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2071,Premium,11,2022,08-07-23,France,35,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2072,Basic,15,2022,11-07-23,Brazil,49,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2073,Standard,11,2022,08-07-23,Mexico,50,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2074,Premium,14,2022,09-07-23,Spain,44,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2075,Basic,14,2022,09-07-23,Italy,47,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2076,Premium,15,2022,11-07-23,Spain,46,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2077,Basic,11,2022,08-07-23,Spain,39,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2078,Standard,15,2022,10-07-23,United States,34,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2079,Standard,10,2022,09-07-23,Canada,31,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2080,Basic,10,2022,11-07-23,United States,46,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2081,Premium,15,2022,08-07-23,United States,30,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2082,Basic,12,2022,12-07-23,Canada,29,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2083,Standard,12,2022,09-07-23,United Kingdom,42,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2084,Premium,13,2022,10-07-23,Australia,27,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2085,Basic,15,2022,09-07-23,Germany,33,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2086,Premium,13,2022,12-07-23,France,45,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2087,Basic,13,2022,09-07-23,Brazil,50,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2088,Standard,10,2022,09-07-23,Mexico,42,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2089,Standard,10,2022,11-07-23,Spain,29,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2090,Basic,12,2022,12-07-23,Italy,31,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2091,Premium,13,2022,09-07-23,Spain,42,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2092,Basic,10,2022,09-07-23,Spain,44,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2093,Standard,10,2022,11-07-23,United States,34,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2094,Premium,13,2022,11-07-23,Canada,40,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2095,Basic,10,2022,08-07-23,United States,38,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2096,Basic,15,2022,09-07-23,United States,42,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2097,Basic,10,2022,11-07-23,Canada,47,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2098,Standard,15,2022,10-07-23,United Kingdom,29,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2099,Premium,11,2022,08-07-23,Australia,29,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2100,Basic,14,2022,10-07-23,Germany,44,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2101,Basic,12,2022,11-07-23,France,31,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2102,Premium,14,2022,09-07-23,Brazil,48,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2103,Standard,14,2022,07-07-23,Mexico,32,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2104,Standard,13,2022,11-07-23,Spain,28,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2105,Basic,11,2022,10-07-23,Italy,36,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2106,Premium,10,2022,09-07-23,Spain,28,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2107,Standard,14,2022,07-07-23,Spain,32,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2108,Basic,15,2022,10-07-23,United States,50,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2109,Standard,12,2022,10-07-23,Canada,44,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2110,Premium,14,2022,10-07-23,United States,44,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2111,Basic,14,2022,09-07-23,United States,47,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2112,Premium,15,2022,10-07-23,Canada,39,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2113,Standard,11,2022,10-07-23,United Kingdom,44,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2114,Basic,12,2022,10-07-23,Australia,46,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2115,Standard,10,2022,08-07-23,Germany,31,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2116,Premium,12,2022,10-07-23,France,33,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2117,Basic,13,2022,09-07-23,Brazil,27,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2118,Standard,10,2022,10-07-23,Mexico,34,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2119,Premium,14,2022,09-07-23,Spain,48,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2120,Basic,14,2022,10-07-23,Italy,39,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2121,Premium,14,2022,09-07-23,Spain,39,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2122,Basic,11,2022,10-07-23,Spain,48,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2123,Standard,12,2022,09-07-23,United States,37,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2124,Standard,14,2022,11-07-23,Canada,40,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2125,Basic,14,2022,09-07-23,United States,41,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2126,Premium,12,2022,09-07-23,United States,35,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2127,Basic,15,2022,09-07-23,Canada,46,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2128,Standard,10,2022,11-07-23,United Kingdom,28,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2129,Premium,14,2022,09-07-23,Australia,29,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2130,Basic,10,2022,12-07-23,Germany,46,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2131,Premium,11,2022,09-07-23,France,35,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2132,Basic,12,2022,11-07-23,Brazil,27,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2133,Standard,11,2022,09-07-23,Mexico,38,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2134,Standard,13,2022,12-07-23,Spain,43,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2135,Basic,15,2022,09-07-23,Italy,31,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2136,Premium,13,2022,10-07-23,Spain,29,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2137,Basic,10,2022,09-07-23,Spain,34,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2138,Standard,11,2022,12-07-23,United States,39,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2139,Premium,14,2022,08-07-23,Canada,34,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2140,Basic,14,2022,10-07-23,United States,51,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2141,Premium,14,2022,09-07-23,United States,47,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2142,Basic,12,2022,11-07-23,Canada,46,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2143,Standard,12,2022,08-07-23,United Kingdom,46,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2144,Standard,14,2022,10-07-23,Australia,47,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2145,Basic,14,2022,09-07-23,Germany,40,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2146,Premium,12,2022,11-07-23,France,41,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2147,Basic,12,2022,09-07-23,Brazil,30,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2148,Standard,12,2022,11-07-23,Mexico,31,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2149,Premium,14,2022,09-07-23,Spain,42,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2150,Basic,12,2022,11-07-23,Italy,46,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2151,Premium,13,2022,08-07-23,Spain,34,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2152,Basic,14,2022,12-07-23,Spain,42,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2153,Standard,13,2022,09-07-23,United States,45,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2154,Standard,12,2022,10-07-23,Canada,30,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2155,Basic,12,2022,09-07-23,United States,44,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2156,Premium,10,2022,13-07-23,United States,37,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2157,Basic,10,2022,10-07-23,Canada,43,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2158,Standard,12,2022,10-07-23,United Kingdom,46,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2159,Premium,11,2022,12-07-23,Australia,40,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2160,Basic,11,2022,12-07-23,Germany,45,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2161,Premium,10,2022,09-07-23,France,48,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2162,Basic,10,2022,10-07-23,Brazil,43,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2163,Standard,13,2022,11-07-23,Mexico,48,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2164,Standard,10,2022,11-07-23,Spain,32,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2165,Basic,12,2022,08-07-23,Italy,38,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2166,Premium,13,2022,10-07-23,Spain,50,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2167,Basic,11,2022,11-07-23,Spain,33,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2168,Standard,14,2022,10-07-23,United States,27,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2169,Premium,12,2022,08-07-23,Canada,47,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2170,Basic,12,2022,10-07-23,United States,35,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2171,Basic,12,2022,11-07-23,United States,41,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2172,Basic,14,2022,10-07-23,Canada,39,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2173,Standard,13,2022,07-07-23,United Kingdom,46,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2174,Premium,14,2022,11-07-23,Australia,33,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2175,Basic,11,2022,10-07-23,Germany,30,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2176,Basic,13,2022,10-07-23,France,46,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2177,Premium,15,2022,09-07-23,Brazil,42,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2178,Standard,11,2022,11-07-23,Mexico,28,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2179,Standard,10,2022,10-07-23,Spain,40,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2180,Basic,14,2022,10-07-23,Italy,31,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2181,Premium,13,2022,09-07-23,Spain,27,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2182,Standard,14,2022,10-07-23,Spain,45,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2183,Basic,10,2022,10-07-23,United States,49,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2184,Standard,12,2022,11-07-23,Canada,28,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2185,Premium,14,2022,08-07-23,United States,33,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2186,Basic,15,2022,11-07-23,United States,38,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2187,Premium,15,2022,10-07-23,Canada,44,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2188,Standard,15,2022,10-07-23,United Kingdom,34,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2189,Basic,15,2022,09-07-23,Australia,35,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2190,Standard,10,2022,10-07-23,Germany,47,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2191,Premium,12,2022,10-07-23,France,30,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2192,Basic,12,2022,10-07-23,Brazil,50,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2193,Standard,12,2022,09-07-23,Mexico,32,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2194,Premium,14,2022,12-07-23,Spain,36,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2195,Basic,14,2022,10-07-23,Italy,40,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2196,Premium,15,2022,09-07-23,Spain,39,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2197,Basic,11,2022,10-07-23,Spain,28,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2198,Standard,12,2022,11-07-23,United States,29,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2199,Standard,14,2022,09-07-23,Canada,49,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2200,Basic,14,2022,12-07-23,United States,40,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2201,Premium,12,2022,10-07-23,United States,29,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2202,Basic,14,2022,11-07-23,Canada,35,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2203,Standard,14,2022,10-07-23,United Kingdom,44,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2204,Premium,11,2022,13-07-23,Australia,39,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2205,Basic,12,2022,09-07-23,Germany,27,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2206,Premium,11,2022,11-07-23,France,31,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2207,Basic,13,2022,10-07-23,Brazil,39,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2208,Standard,13,2022,12-07-23,Mexico,44,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2209,Standard,10,2022,09-07-23,Spain,48,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2210,Basic,11,2022,11-07-23,Italy,27,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2211,Premium,13,2022,09-07-23,Spain,27,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2212,Basic,14,2022,11-07-23,Spain,41,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2213,Standard,15,2022,09-07-23,United States,44,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2214,Premium,12,2022,12-07-23,Canada,29,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2215,Basic,13,2022,09-07-23,United States,42,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2216,Premium,15,2022,11-07-23,United States,45,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2217,Basic,11,2022,09-07-23,Canada,39,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2218,Standard,15,2022,12-07-23,United Kingdom,41,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2219,Standard,10,2022,10-07-23,Australia,41,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2220,Basic,15,2022,11-07-23,Germany,41,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2221,Premium,14,2022,09-07-23,France,47,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2222,Basic,10,2022,13-07-23,Brazil,49,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2223,Standard,12,2022,10-07-23,Mexico,29,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2224,Premium,10,2022,10-07-23,Spain,33,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2225,Basic,13,2022,12-07-23,Italy,45,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2226,Premium,13,2022,13-07-23,Spain,41,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2227,Basic,11,2022,10-07-23,Spain,31,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2228,Standard,15,2022,10-07-23,United States,51,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2229,Standard,11,2022,12-07-23,Canada,43,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2230,Basic,12,2022,12-07-23,United States,33,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2231,Premium,10,2022,09-07-23,United States,47,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2232,Basic,13,2022,10-07-23,Canada,40,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2233,Standard,14,2022,12-07-23,United Kingdom,34,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2234,Premium,15,2022,11-07-23,Australia,40,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2235,Basic,15,2022,09-07-23,Germany,38,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2236,Premium,11,2022,10-07-23,France,47,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2237,Basic,13,2022,11-07-23,Brazil,29,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2238,Standard,14,2022,10-07-23,Mexico,49,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2239,Standard,12,2022,08-07-23,Spain,40,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2240,Basic,12,2022,11-07-23,Italy,51,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2241,Premium,11,2022,11-07-23,Spain,51,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2242,Basic,12,2022,10-07-23,Spain,50,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2243,Standard,10,2022,09-07-23,United States,47,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2244,Premium,10,2022,12-07-23,Canada,40,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2245,Basic,15,2022,10-07-23,United States,35,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2246,Basic,15,2022,10-07-23,United States,37,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
2247,Basic,15,2022,10-07-23,Canada,30,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2248,Standard,15,2022,11-07-23,United Kingdom,47,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2249,Premium,12,2022,10-07-23,Australia,35,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2250,Basic,14,2022,11-07-23,Germany,33,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2251,Basic,13,2022,09-07-23,France,51,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2252,Premium,12,2022,11-07-23,Brazil,31,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2253,Standard,10,2022,11-07-23,Mexico,48,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2254,Standard,11,2022,11-07-23,Spain,40,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2255,Basic,15,2022,09-07-23,Italy,41,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2256,Premium,15,2022,11-07-23,Spain,41,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2257,Standard,12,2022,10-07-23,Spain,28,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2258,Basic,13,2022,11-07-23,United States,45,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2259,Standard,11,2022,10-07-23,Canada,32,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
2260,Premium,10,2022,11-07-23,United States,31,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2261,Basic,10,2022,10-07-23,United States,40,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2262,Premium,10,2022,10-07-23,Canada,40,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
2263,Standard,14,2022,09-07-23,United Kingdom,50,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
2264,Basic,12,2022,12-07-23,Australia,41,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
